"ID","area_code","area_name","data_time","rain","temperature","humidity","solar_radiation","wind_uv_ten","wind_uv_hundred","wind_speed_ten","wind_speed_hundred"
254452,'330802','柯城区','2023-11-15 17:00:00.000000',0.0000,16.3840,49.7140,1.1000,79.9350,79.9350,0.7500,1.0800
254453,'330803','衢江区','2023-11-15 17:00:00.000000',0.0000,16.7040,51.2100,1.0000,85.7840,NULL,0.8500,1.2300
254454,'330822','常山县','2023-11-15 17:00:00.000000',0.0000,16.0450,56.5560,1.2000,NULL,64.8500,NULL,0.6000
254455,'330824','开化县','2023-11-15 17:00:00.000000',0.0000,16.8960,NULL,NULL,309.3190,309.3190,0.2900,0.4200
254456,'330825','龙游县','2023-11-15 17:00:00.000000',0.0000,16.5130,55.1660,4.2250,68.1660,68.1660,0.9000,1.3000
254457,'330881','江山市','2023-11-15 17:00:00.000000',0.0000,15.7850,58.0750,8.1730,NULL,25.0280,0.8700,1.2500
254458,'330800','衢州市','2023-11-15 18:00:00.000000',0.0000,15.6340,58.0750,0.0000,46.5850,46.5850,0.5100,0.7400
254459,'330802','柯城区','2023-11-15 18:00:00.000000',0.0000,15.6110,NULL,0.0000,39.4460,39.4460,0.3900,0.5700
254460,'330803','衢江区','2023-11-15 18:00:00.000000',0.0000,15.8450,59.8180,NULL,84.9550,84.9550,0.6000,0.8700
254461,'330822','常山县','2023-11-15 18:00:00.000000',0.0000,NULL,61.6230,0.0000,78.3480,78.3480,NULL,0.3600
254462,'330824','开化县','2023-11-15 18:00:00.000000',0.0000,15.5020,76.3940,0.0000,313.6280,313.6280,0.4000,0.5800
254463,'330825','龙游县','2023-11-15 18:00:00.000000',0.0000,15.6670,63.7160,0.0000,69.5750,69.5750,0.4000,0.5800
254464,'330881','江山市','2023-11-15 18:00:00.000000',0.0000,15.1320,60.1950,0.0000,28.5640,28.5640,0.4600,NULL
254465,'330800','衢州市','2023-11-15 19:00:00.000000',0.0000,15.0500,64.5650,0.0000,23.6810,23.6810,0.2800,0.4000
254466,'330802','柯城区','2023-11-15 19:00:00.000000',0.0000,15.0290,63.1880,0.0000,13.6280,13.6280,NULL,0.3000
254467,'330803','衢江区','2023-11-15 19:00:00.000000',NULL,15.3140,65.7480,0.0000,NULL,93.9850,0.2300,0.3300
254468,'330822','常山县','2023-11-15 19:00:00.000000',0.0000,14.3680,66.8290,0.0000,61.9730,61.9730,0.2000,0.2900
254469,'330824','开化县','2023-11-15 19:00:00.000000',0.0000,14.7700,80.4420,0.0000,269.9880,NULL,0.4100,0.6000
254470,'330825','龙游县','2023-11-15 19:00:00.000000',0.0000,15.2090,68.6010,0.0000,87.8870,87.8870,0.4600,0.6600
254471,'330881','江山市','2023-11-15 19:00:00.000000',NULL,14.7140,NULL,NULL,35.0430,35.0430,NULL,0.6000
254472,'330800','衢州市','2023-11-15 20:00:00.000000',0.0000,14.7060,NULL,0.0000,67.8800,67.8800,0.3300,0.4700
254473,'330802','柯城区','2023-11-15 20:00:00.000000',0.0000,14.6150,NULL,0.0000,56.2650,56.2650,0.2900,0.4200
254474,'330803','衢江区','2023-11-15 20:00:00.000000',0.0000,14.6240,73.3650,0.0000,73.1990,73.1990,0.5400,0.7800
254475,'330822','常山县','2023-11-15 20:00:00.000000',0.0000,13.7030,68.6710,0.0000,46.3610,46.3610,NULL,0.4400
254476,'330824','开化县','2023-11-15 20:00:00.000000',0.0000,13.8440,82.6200,0.0000,301.9570,301.9570,0.4700,0.6800
254477,'330825','龙游县','2023-11-15 20:00:00.000000',NULL,14.7010,74.7250,0.0000,84.8720,84.8720,0.2700,0.3900
254478,'330881','江山市','2023-11-15 20:00:00.000000',0.0000,14.2060,66.1130,0.0000,24.9440,24.9440,0.5900,0.8600
254479,'330800','衢州市','2023-11-15 21:00:00.000000',0.0000,14.5640,70.0120,0.0000,3.8530,3.8530,0.2600,0.3800
254480,'330802','柯城区','2023-11-15 21:00:00.000000',0.0000,14.4560,69.4030,0.0000,358.9130,NULL,0.2000,NULL
254481,'330803','衢江区','2023-11-15 21:00:00.000000',0.0000,14.5080,72.0060,0.0000,11.5280,NULL,0.7100,1.0200
254482,'330822','常山县','2023-11-15 21:00:00.000000',NULL,13.3970,NULL,NULL,54.3420,54.3420,0.2100,0.3100
254483,'330824','开化县','2023-11-15 21:00:00.000000',0.0000,NULL,84.6460,0.0000,65.6770,65.6770,0.3000,0.4300
254484,'330825','龙游县','2023-11-15 21:00:00.000000',0.0000,NULL,74.7810,NULL,NULL,29.1660,0.7600,1.0900
254485,'330881','江山市','2023-11-15 21:00:00.000000',0.0000,14.0890,67.9010,0.0000,355.1730,355.1730,0.4300,0.6200
254486,'330800','衢州市','2023-11-15 22:00:00.000000',0.0000,14.4740,71.9880,0.0000,96.1720,NULL,0.2900,NULL
254487,'330802','柯城区','2023-11-15 22:00:00.000000',0.0000,14.3740,71.1180,0.0000,89.9460,89.9460,0.2400,0.3400
254488,'330803','衢江区','2023-11-15 22:00:00.000000',0.0000,14.3980,75.2490,0.0000,77.6140,77.6140,0.4500,0.6500
254489,'330822','常山县','2023-11-15 22:00:00.000000',0.0000,13.5410,71.4280,0.0000,79.7810,79.7810,0.2700,NULL
254490,'330824','开化县','2023-11-15 22:00:00.000000',0.0000,13.3330,NULL,0.0000,49.5820,49.5820,0.1000,NULL
254491,'330825','龙游县','2023-11-15 22:00:00.000000',0.0000,NULL,73.1640,0.0000,25.4140,25.4140,0.4300,0.6200
254492,'330881','江山市','2023-11-15 22:00:00.000000',NULL,14.0720,70.2170,0.0000,36.4550,36.4550,0.4500,0.6500
254493,'330800','衢州市','2023-11-15 23:00:00.000000',0.0000,14.5170,72.9080,0.0000,68.8030,68.8030,NULL,0.5100
254494,'330802','柯城区','2023-11-15 23:00:00.000000',0.0000,NULL,72.8740,0.0000,56.7730,NULL,0.2900,0.4200
254495,'330803','衢江区','2023-11-15 23:00:00.000000',0.0000,NULL,75.2530,0.0000,75.4520,75.4520,0.6200,0.9000
254496,'330822','常山县','2023-11-15 23:00:00.000000',0.0000,13.3240,76.6440,0.0000,336.4220,336.4220,0.2100,0.3100
254497,'330824','开化县','2023-11-15 23:00:00.000000',NULL,13.0510,90.9180,NULL,61.4710,NULL,0.1800,0.2600
254498,'330825','龙游县','2023-11-15 23:00:00.000000',0.0000,14.4750,74.1620,0.0000,51.2720,51.2720,NULL,0.7600
254499,'330881','江山市','2023-11-15 23:00:00.000000',NULL,NULL,71.6400,0.0000,37.1220,37.1220,0.4600,0.6600
254500,'330800','衢州市','2023-11-16 00:00:00.000000',0.0000,14.3850,77.9510,0.0000,338.5730,338.5730,0.0900,0.1300
254501,'330802','柯城区','2023-11-16 00:00:00.000000',0.0000,14.2370,78.8740,0.0000,295.0970,295.0970,0.2900,0.4200
254502,'330803','衢江区','2023-11-16 00:00:00.000000',0.0000,14.2140,77.4110,0.0000,87.1850,87.1850,0.8000,NULL
254503,'330822','常山县','2023-11-16 00:00:00.000000',0.0000,12.6840,86.9750,0.0000,344.2250,344.2250,0.2600,0.3800
254504,'330824','开化县','2023-11-16 00:00:00.000000',0.6590,12.5480,95.3790,0.0000,NULL,3.5480,0.3600,0.5200
254505,'330825','龙游县','2023-11-16 00:00:00.000000',0.0000,14.2130,NULL,0.0000,47.9590,47.9590,0.3600,0.5200
254506,'330881','江山市','2023-11-16 00:00:00.000000',0.0000,13.3810,81.4170,0.0000,31.3040,31.3040,0.0900,0.1300
254507,'330800','衢州市','2023-11-16 01:00:00.000000',0.0000,13.4840,88.6110,0.0000,265.1440,265.1440,NULL,1.7000
254508,'330802','柯城区','2023-11-16 01:00:00.000000',0.1790,13.3090,88.9820,0.0000,265.7920,265.7920,1.4200,2.0500
254509,'330803','衢江区','2023-11-16 01:00:00.000000',NULL,13.4800,88.9640,0.0000,255.3720,255.3720,0.0800,0.1100
254510,'330822','常山县','2023-11-16 01:00:00.000000',1.1620,12.1260,93.5940,0.0000,297.6030,297.6030,0.1200,0.1700
254511,'330824','开化县','2023-11-16 01:00:00.000000',0.9260,12.2460,97.1290,0.0000,73.6620,NULL,0.2500,NULL
254512,'330825','龙游县','2023-11-16 01:00:00.000000',0.0000,13.5770,88.7170,0.0000,350.0240,350.0240,0.3800,0.5500
254513,'330881','江山市','2023-11-16 01:00:00.000000',0.3760,12.3730,91.8520,0.0000,256.2720,256.2720,0.7700,1.1100
254514,'330800','衢州市','2023-11-16 02:00:00.000000',0.9330,NULL,93.2740,0.0000,250.1250,250.1250,1.7700,2.5500
254515,'330802','柯城区','2023-11-16 02:00:00.000000',0.9970,12.1700,93.9350,0.0000,247.1210,247.1210,1.7900,NULL
254516,'330803','衢江区','2023-11-16 02:00:00.000000',0.6460,12.7180,91.1530,0.0000,273.8310,273.8310,1.3700,1.9800
254517,'330822','常山县','2023-11-16 02:00:00.000000',1.6000,11.8810,95.7370,0.0000,232.8730,232.8730,0.3400,0.5000
254518,'330824','开化县','2023-11-16 02:00:00.000000',2.1350,12.0210,97.6000,0.0000,45.5000,45.5000,0.3000,0.4400
254519,'330825','龙游县','2023-11-16 02:00:00.000000',0.2750,12.7590,93.5690,0.0000,296.7890,296.7890,1.0200,1.4700
254520,'330881','江山市','2023-11-16 02:00:00.000000',1.4180,NULL,94.3330,0.0000,246.8590,NULL,0.7900,1.1400
254521,'330800','衢州市','2023-11-16 03:00:00.000000',1.4870,11.8970,95.8750,0.0000,216.2640,216.2640,1.9400,2.8100
254522,'330802','柯城区','2023-11-16 03:00:00.000000',1.5110,11.8100,NULL,0.0000,214.4020,214.4020,1.8500,2.6700
254523,'330803','衢江区','2023-11-16 03:00:00.000000',1.3110,12.0540,94.4760,0.0000,224.2770,224.2770,1.4500,2.0900
254524,'330822','常山县','2023-11-16 03:00:00.000000',2.1380,NULL,96.9230,0.0000,216.9120,216.9120,0.6900,1.0000
254525,'330824','开化县','2023-11-16 03:00:00.000000',3.1820,11.9740,97.9900,0.0000,71.3180,71.3180,0.2700,0.3900
254526,'330825','龙游县','2023-11-16 03:00:00.000000',1.0910,12.3300,96.8410,0.0000,272.1890,272.1890,1.2000,1.7400
254527,'330881','江山市','2023-11-16 03:00:00.000000',1.7600,11.5830,96.0360,0.0000,NULL,211.6410,0.9300,1.3500
254528,'330800','衢州市','2023-11-16 04:00:00.000000',1.2730,11.8390,97.1370,0.0000,230.4170,230.4170,2.3900,3.4600
254529,'330802','柯城区','2023-11-16 04:00:00.000000',1.2220,11.7900,97.4510,0.0000,231.8510,231.8510,2.2500,3.2500
254530,'330803','衢江区','2023-11-16 04:00:00.000000',1.2840,11.8060,NULL,0.0000,227.7530,227.7530,1.8400,NULL
254531,'330822','常山县','2023-11-16 04:00:00.000000',1.4670,11.7240,97.4330,0.0000,228.3720,228.3720,0.6300,0.9100
254532,'330824','开化县','2023-11-16 04:00:00.000000',2.8080,11.9720,NULL,0.0000,72.8760,72.8760,0.4300,0.6200
254533,'330825','龙游县','2023-11-16 04:00:00.000000',1.4990,11.9650,97.7410,0.0000,262.1440,262.1440,0.9500,1.3700
254534,'330881','江山市','2023-11-16 04:00:00.000000',1.3530,11.4980,96.5990,0.0000,205.8220,205.8220,NULL,1.0200
254535,'330800','衢州市','2023-11-16 05:00:00.000000',0.6440,11.8170,97.6250,0.0000,NULL,231.2240,2.3100,3.3400
254536,'330802','柯城区','2023-11-16 05:00:00.000000',0.7290,11.7220,97.9500,0.0000,231.7210,231.7210,NULL,3.3300
254537,'330803','衢江区','2023-11-16 05:00:00.000000',0.6730,11.9010,96.2210,0.0000,232.6250,232.6250,2.0200,2.9200
254538,'330822','常山县','2023-11-16 05:00:00.000000',2.3360,11.6880,97.5980,0.0000,216.6380,216.6380,NULL,0.6900
254539,'330824','开化县','2023-11-16 05:00:00.000000',2.6840,12.0040,NULL,0.0000,330.9900,330.9900,0.0800,0.1200
254540,'330825','龙游县','2023-11-16 05:00:00.000000',0.9170,11.8260,98.0300,0.0000,NULL,261.5250,0.7800,1.1300
254541,'330881','江山市','2023-11-16 05:00:00.000000',1.4720,11.5500,97.1580,NULL,196.0120,196.0120,0.6600,0.9500
254542,'330800','衢州市','2023-11-16 06:00:00.000000',0.6680,11.8520,NULL,0.0000,219.7700,219.7700,1.4000,2.0300
254543,'330802','柯城区','2023-11-16 06:00:00.000000',0.7490,11.7540,98.1770,0.0000,219.1740,219.1740,1.3800,1.9900
254544,'330803','衢江区','2023-11-16 06:00:00.000000',0.6830,11.9620,96.3550,0.0000,231.0040,231.0040,1.4200,2.0500
254545,'330822','常山县','2023-11-16 06:00:00.000000',NULL,11.5930,97.1430,0.0000,220.9520,220.9520,1.0300,1.4900
254546,'330824','开化县','2023-11-16 06:00:00.000000',0.9710,11.7700,96.0390,0.0000,293.7700,293.7700,0.7600,1.0900
254547,'330825','龙游县','2023-11-16 06:00:00.000000',1.1040,11.9910,98.2310,0.0000,262.0970,262.0970,NULL,1.9100
254548,'330881','江山市','2023-11-16 06:00:00.000000',1.6030,11.5190,96.5200,0.0000,210.6640,NULL,1.4400,2.0800
254549,'330800','衢州市','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254550,'330802','柯城区','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254551,'330803','衢江区','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254552,'330822','常山县','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254553,'330824','开化县','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254554,'330825','龙游县','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254555,'330881','江山市','2023-11-16 07:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254556,'330800','衢州市','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254557,'330802','柯城区','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254558,'330803','衢江区','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254559,'330822','常山县','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254560,'330824','开化县','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254561,'330825','龙游县','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254562,'330881','江山市','2023-11-16 08:00:00.000000',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254563,'330800','衢州市','2023-11-16 09:00:00.000000',0.0000,11.5510,94.7910,94.8150,230.4730,230.4730,2.6700,3.8500
254564,'330802','柯城区','2023-11-16 09:00:00.000000',0.0000,11.4680,NULL,82.4260,232.2710,232.2710,2.8800,4.1600
254565,'330803','衢江区','2023-11-16 09:00:00.000000',0.0000,11.3860,93.5830,NULL,237.6790,237.6790,2.2400,NULL
254566,'330822','常山县','2023-11-16 09:00:00.000000',0.4680,10.8780,95.4190,59.2690,287.7430,287.7430,0.6500,0.9300
254567,'330824','开化县','2023-11-16 09:00:00.000000',0.1470,11.1100,94.9970,98.0290,285.5780,285.5780,0.5400,0.7800
254568,'330825','龙游县','2023-11-16 09:00:00.000000',0.2320,11.7440,96.9050,53.9000,260.3040,260.3040,1.6600,2.4000
254569,'330881','江山市','2023-11-16 09:00:00.000000',0.6170,NULL,96.5720,56.4640,224.4570,NULL,NULL,1.4700
254570,'330800','衢州市','2023-11-16 10:00:00.000000',0.0000,15.4500,76.7090,43.5520,50.2810,50.2810,0.3300,0.4700
254571,'330802','柯城区','2023-11-16 10:00:00.000000',0.0000,15.4390,77.6730,52.9590,312.6740,312.6740,0.2200,0.3200
254572,'330803','衢江区','2023-11-16 10:00:00.000000',0.4570,14.6240,NULL,NULL,NULL,40.7030,0.7400,1.0700
254573,'330822','常山县','2023-11-16 10:00:00.000000',0.1060,13.5570,78.6230,67.1390,308.6880,308.6880,3.3200,4.8000
254574,'330824','开化县','2023-11-16 10:00:00.000000',0.0000,11.9430,77.4120,111.1770,324.7740,324.7740,3.0000,4.3300
254575,'330825','龙游县','2023-11-16 10:00:00.000000',0.9840,NULL,77.3420,37.2300,291.2470,291.2470,1.8500,2.6700
254576,'330881','江山市','2023-11-16 10:00:00.000000',0.6130,13.5270,81.5240,100.9740,298.2370,298.2370,2.8600,4.1400
254577,'330800','衢州市','2023-11-16 11:00:00.000000',0.0000,12.6760,84.6850,55.4680,242.5450,242.5450,NULL,3.2600
254578,'330802','柯城区','2023-11-16 11:00:00.000000',0.0000,NULL,NULL,80.2250,243.0010,243.0010,2.3300,3.3700
254579,'330803','衢江区','2023-11-16 11:00:00.000000',0.0000,NULL,88.4790,75.4120,248.6070,248.6070,1.4000,2.0300
254580,'330822','常山县','2023-11-16 11:00:00.000000',0.0000,12.7680,78.3700,505.7000,261.6070,261.6070,0.8800,1.2800
254581,'330824','开化县','2023-11-16 11:00:00.000000',NULL,13.6030,73.0740,488.2130,251.9360,251.9360,1.0400,1.5000
254582,'330825','龙游县','2023-11-16 11:00:00.000000',0.3300,11.7700,97.0700,37.7940,235.6930,235.6930,1.1600,1.6800
254583,'330881','江山市','2023-11-16 11:00:00.000000',0.0000,11.8670,92.1740,206.4360,NULL,229.2310,1.4800,2.1400
254584,'330800','衢州市','2023-11-16 12:00:00.000000',0.0000,14.3960,69.9040,396.2990,233.8520,233.8520,3.1500,4.5500
254585,'330802','柯城区','2023-11-16 12:00:00.000000',0.0000,14.4670,68.6400,535.3540,235.9790,235.9790,3.2400,4.6900
254586,'330803','衢江区','2023-11-16 12:00:00.000000',0.0000,13.3830,77.9080,401.9490,227.2460,227.2460,2.0500,2.9600
254587,'330822','常山县','2023-11-16 12:00:00.000000',0.0000,14.8920,59.8510,666.7750,290.0200,290.0200,1.5700,2.2700
254588,'330824','开化县','2023-11-16 12:00:00.000000',0.0000,14.3690,63.6990,660.9790,283.8940,283.8940,1.9000,2.7500
254589,'330825','龙游县','2023-11-16 12:00:00.000000',0.0000,12.5140,94.9970,173.5920,221.9210,221.9210,1.9800,2.8600
254590,'330881','江山市','2023-11-16 12:00:00.000000',NULL,12.8420,80.6880,442.4010,219.1120,219.1120,1.4300,2.0600
254591,'330800','衢州市','2023-11-16 13:00:00.000000',0.0000,16.0020,58.3310,NULL,238.5820,238.5820,2.8600,NULL
254592,'330802','柯城区','2023-11-16 13:00:00.000000',NULL,16.0160,57.8160,NULL,242.0730,242.0730,2.8800,4.1600
254593,'330803','衢江区','2023-11-16 13:00:00.000000',0.0000,15.1060,63.8440,441.1810,224.4040,224.4040,2.3300,3.3700
254594,'330822','常山县','2023-11-16 13:00:00.000000',0.0000,15.6250,55.1020,651.2440,NULL,282.8760,1.0300,1.4800
254595,'330824','开化县','2023-11-16 13:00:00.000000',0.0000,14.9760,58.1170,376.6980,288.7520,288.7520,2.0200,2.9200
254596,'330825','龙游县','2023-11-16 13:00:00.000000',NULL,14.3650,78.5440,638.4220,228.3170,228.3170,2.4800,3.5900
254597,'330881','江山市','2023-11-16 13:00:00.000000',0.0000,13.5490,70.9340,NULL,NULL,217.3950,1.1900,1.7300
254598,'330800','衢州市','2023-11-16 14:00:00.000000',0.0000,NULL,54.2180,538.9740,237.4790,237.4790,3.2200,4.6500
254599,'330802','柯城区','2023-11-16 14:00:00.000000',NULL,16.1490,53.7050,540.0870,241.0160,241.0160,3.2400,NULL
254600,'330803','衢江区','2023-11-16 14:00:00.000000',0.0000,15.7550,59.2820,400.3400,223.3750,223.3750,2.7200,3.9400
254601,'330822','常山县','2023-11-16 14:00:00.000000',0.0000,15.8360,52.6770,521.2380,NULL,288.2100,1.5200,2.1900
254602,'330824','开化县','2023-11-16 14:00:00.000000',0.0000,15.2870,58.6740,553.0750,NULL,262.4860,1.7100,2.4800
254603,'330825','龙游县','2023-11-16 14:00:00.000000',0.0000,15.4930,67.5390,534.8930,225.9160,225.9160,2.4400,3.5200
254604,'330881','江山市','2023-11-16 14:00:00.000000',0.0000,13.9520,70.1250,357.0720,211.6320,211.6320,1.7700,2.5600
254605,'330800','衢州市','2023-11-16 15:00:00.000000',0.0000,NULL,56.3340,NULL,NULL,238.1840,NULL,5.3400
254606,'330802','柯城区','2023-11-16 15:00:00.000000',0.0000,NULL,56.0020,385.0440,238.6310,238.6310,3.6700,5.3000
254607,'330803','衢江区','2023-11-16 15:00:00.000000',0.2870,16.1810,56.6160,372.1120,236.3170,236.3170,NULL,4.8200
254608,'330822','常山县','2023-11-16 15:00:00.000000',0.0000,15.9040,51.4290,382.2810,282.5130,282.5130,1.2300,1.7700
254609,'330824','开化县','2023-11-16 15:00:00.000000',0.0000,15.2540,58.6460,NULL,271.4740,NULL,NULL,2.1200
254610,'330825','龙游县','2023-11-16 15:00:00.000000',0.0000,NULL,62.5020,336.6970,235.8640,235.8640,2.9200,4.2200
254611,'330881','江山市','2023-11-16 15:00:00.000000',0.0000,14.0750,67.1220,NULL,224.3500,224.3500,1.1300,NULL
254612,'330800','衢州市','2023-11-16 16:00:00.000000',0.0000,14.8310,59.4600,145.4740,242.8120,242.8120,3.3000,4.7600
254613,'330802','柯城区','2023-11-16 16:00:00.000000',0.0000,NULL,58.4010,153.3870,243.0710,243.0710,3.2000,NULL
254614,'330803','衢江区','2023-11-16 16:00:00.000000',0.1040,15.2600,61.2850,178.4740,244.4620,244.4620,3.2900,4.7600
254615,'330822','常山县','2023-11-16 16:00:00.000000',0.0000,15.1250,NULL,155.5090,294.9350,294.9350,1.2100,1.7500
254616,'330824','开化县','2023-11-16 16:00:00.000000',0.0000,14.2000,60.3850,NULL,NULL,262.7820,1.7500,2.5300
254617,'330825','龙游县','2023-11-16 16:00:00.000000',0.0000,15.3180,61.1680,176.0860,251.5490,251.5490,NULL,4.2800
254618,'330881','江山市','2023-11-16 16:00:00.000000',NULL,NULL,64.1720,185.4350,225.6560,NULL,1.2200,1.7600
254619,'330800','衢州市','2023-11-16 17:00:00.000000',0.0000,14.1170,62.1400,1.0000,249.3110,249.3110,2.6400,3.8100
254620,'330802','柯城区','2023-11-16 17:00:00.000000',0.0000,14.0770,60.8200,3.4650,NULL,249.4520,NULL,NULL
254621,'330803','衢江区','2023-11-16 17:00:00.000000',0.0000,14.0580,64.4270,NULL,NULL,249.0360,2.5200,3.6500
254622,'330822','常山县','2023-11-16 17:00:00.000000',0.0000,13.5230,57.8570,2.2160,274.9950,274.9950,1.1500,1.6600
254623,'330824','开化县','2023-11-16 17:00:00.000000',0.0000,13.0990,67.8050,23.4000,274.6170,274.6170,0.9400,1.3600
254624,'330825','龙游县','2023-11-16 17:00:00.000000',0.0000,13.7770,66.9610,19.1000,250.6590,250.6590,2.0200,2.9100
254625,'330881','江山市','2023-11-16 17:00:00.000000',0.0000,12.7960,73.1140,15.8170,246.5680,246.5680,0.4600,0.6700
254626,'330800','衢州市','2023-11-16 18:00:00.000000',0.0000,12.9460,67.2820,0.0000,253.7610,253.7610,2.3000,3.3200
254627,'330802','柯城区','2023-11-16 18:00:00.000000',0.0000,12.8860,NULL,0.0000,255.1410,NULL,2.2500,3.2500
254628,'330803','衢江区','2023-11-16 18:00:00.000000',0.0000,NULL,69.3410,0.0000,247.0280,247.0280,2.0000,2.9000
254629,'330822','常山县','2023-11-16 18:00:00.000000',0.0000,11.4760,66.8030,NULL,258.9350,258.9350,0.6900,0.9900
254630,'330824','开化县','2023-11-16 18:00:00.000000',0.0000,NULL,74.5500,0.0000,258.7610,258.7610,0.7300,1.0600
254631,'330825','龙游县','2023-11-16 18:00:00.000000',0.0000,12.6680,71.2510,0.0000,248.9500,NULL,1.4200,NULL
254632,'330881','江山市','2023-11-16 18:00:00.000000',0.0000,11.6150,72.7070,0.0000,245.6040,245.6040,0.6000,0.8700
254633,'330800','衢州市','2023-11-16 19:00:00.000000',0.0000,12.6630,63.1280,0.0000,NULL,248.0940,NULL,3.0700
254634,'330802','柯城区','2023-11-16 19:00:00.000000',0.0000,NULL,62.2970,0.0000,248.2580,248.2580,2.1000,3.0400
254635,'330803','衢江区','2023-11-16 19:00:00.000000',0.0000,NULL,64.0520,0.0000,245.8850,245.8850,1.6800,2.4300
254636,'330822','常山县','2023-11-16 19:00:00.000000',0.0000,9.8720,76.4760,0.0000,257.8770,257.8770,0.6100,0.8900
254637,'330824','开化县','2023-11-16 19:00:00.000000',0.0000,9.7460,83.6640,0.0000,280.3690,280.3690,0.3800,0.5500
254638,'330825','龙游县','2023-11-16 19:00:00.000000',0.0000,12.0520,72.6900,0.0000,257.3890,257.3890,NULL,2.1400
254639,'330881','江山市','2023-11-16 19:00:00.000000',0.0000,9.9870,76.0840,0.0000,211.8230,211.8230,0.4500,0.6600
254640,'330800','衢州市','2023-11-16 20:00:00.000000',0.0000,11.7590,64.5370,0.0000,249.9670,249.9670,1.6000,2.3100
254641,'330802','柯城区','2023-11-16 20:00:00.000000',0.0000,11.5660,64.5870,0.0000,252.2330,252.2330,1.4700,2.1300
254642,'330803','衢江区','2023-11-16 20:00:00.000000',0.0000,12.0030,65.2220,0.0000,NULL,250.8190,2.1300,3.0800
254643,'330822','常山县','2023-11-16 20:00:00.000000',0.0000,8.7080,84.2850,NULL,239.4340,239.4340,NULL,0.8100
254644,'330824','开化县','2023-11-16 20:00:00.000000',0.0000,8.7400,90.6970,NULL,296.8420,296.8420,NULL,0.3500
254645,'330825','龙游县','2023-11-16 20:00:00.000000',0.0000,11.8720,69.2710,0.0000,256.5030,256.5030,1.7400,2.5200
254646,'330881','江山市','2023-11-16 20:00:00.000000',0.0000,8.8480,84.3430,0.0000,222.4150,222.4150,0.3000,0.4400
254647,'330800','衢州市','2023-11-16 21:00:00.000000',0.0000,10.9170,69.5180,0.0000,NULL,244.4240,1.4200,2.0500
254648,'330802','柯城区','2023-11-16 21:00:00.000000',0.0000,10.7470,68.8210,0.0000,245.4740,245.4740,1.3300,1.9200
254649,'330803','衢江区','2023-11-16 21:00:00.000000',0.0000,11.1670,NULL,0.0000,251.1240,251.1240,1.9000,2.7500
254650,'330822','常山县','2023-11-16 21:00:00.000000',0.0000,7.7830,NULL,0.0000,239.5020,239.5020,NULL,0.5700
254651,'330824','开化县','2023-11-16 21:00:00.000000',0.0000,7.5870,92.3680,0.0000,65.3150,65.3150,0.3700,NULL
254652,'330825','龙游县','2023-11-16 21:00:00.000000',0.0000,11.4640,68.9360,0.0000,259.3940,259.3940,1.8300,2.6500
254653,'330881','江山市','2023-11-16 21:00:00.000000',0.0000,8.1070,86.9960,NULL,190.4330,190.4330,0.2400,0.3400
254654,'330800','衢州市','2023-11-16 22:00:00.000000',0.0000,10.0580,74.0050,0.0000,248.5970,248.5970,1.3800,1.9900
254655,'330802','柯城区','2023-11-16 22:00:00.000000',0.0000,9.8900,73.9470,0.0000,NULL,NULL,1.3200,1.9100
254656,'330803','衢江区','2023-11-16 22:00:00.000000',0.0000,10.2410,NULL,0.0000,245.8180,245.8180,1.7600,2.5500
254657,'330822','常山县','2023-11-16 22:00:00.000000',0.0000,7.3400,89.4620,0.0000,234.9670,234.9670,0.5200,0.7600
254658,'330824','开化县','2023-11-16 22:00:00.000000',0.0000,6.7450,95.3600,0.0000,NULL,65.6140,0.4600,0.6700
254659,'330825','龙游县','2023-11-16 22:00:00.000000',0.0000,10.8800,71.5570,0.0000,257.3020,257.3020,1.9100,NULL
254660,'330881','江山市','2023-11-16 22:00:00.000000',0.0000,7.4140,89.2170,NULL,182.3520,182.3520,0.2900,0.4200
254661,'330800','衢州市','2023-11-16 23:00:00.000000',0.0000,9.7830,72.7800,0.0000,245.1950,245.1950,1.7300,2.5000
